SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY,Unnamed: 17,COLOR
10,58310,33.787,-84.406,245.362,0.77,-0.24,7.225,66094.85,209,122,124,358,0.416,0.82,0.603,0.869,,WHITE
10,58311,33.787,-84.406,245.293,0.77,-0.25,7.211,66094.85,208,121,123,358,0.42,0.816,0.597,0.944,,WHITE
10,58369,33.787,-84.406,246.115,0.77,-0.137,7.097,66094.863,195,112,114,358,0.427,0.765,0.608,0.054,,WHITE
10,58370,33.787,-84.406,246.043,0.76,-0.147,7.093,66094.863,204,113,114,0,0.447,0.8,0.596,0.132,,RED
10,58371,33.787,-84.406,245.971,0.75,-0.158,7.091,66094.864,200,115,117,358,0.424,0.784,0.596,0.21,,WHITE
10,58372,33.787,-84.406,245.899,0.77,-0.168,7.092,66094.864,221,143,142,0,0.357,0.867,0.583,0.288,,RED
10,58373,33.787,-84.406,245.827,0.77,-0.178,7.095,66094.864,211,138,141,358,0.345,0.827,0.583,0.366,,WHITE
10,58374,33.787,-84.406,245.757,0.74,-0.189,7.087,66094.864,207,129,129,0,0.376,0.812,0.572,0.442,,RED
10,58375,33.787,-84.406,245.684,0.77,-0.199,7.092,66094.864,204,123,124,0,0.396,0.8,0.572,0.521,,RED
10,58376,33.787,-84.406,245.616,0.77,-0.209,7.078,66094.864,232,164,148,12,0.361,0.91,0.563,0.594,,RED
10,58377,33.787,-84.406,245.543,0.78,-0.219,7.086,66094.864,205,125,125,0,0.392,0.804,0.552,0.673,,RED
10,58378,33.787,-84.406,245.472,0.77,-0.23,7.088,66094.864,202,118,119,0,0.416,0.792,0.553,0.75,,RED
10,58379,33.787,-84.406,245.402,0.77,-0.24,7.081,66094.864,206,121,123,358,0.412,0.808,0.545,0.826,,WHITE
10,58380,33.787,-84.406,245.332,0.77,-0.25,7.082,66094.864,204,120,122,358,0.412,0.8,0.537,0.902,,WHITE
10,58381,33.787,-84.406,245.258,0.71,-0.26,7.095,66094.864,215,134,131,2,0.392,0.843,0.537,0.982,,RED
10,58438,33.787,-84.406,246.139,0.76,-0.137,6.956,66094.877,194,117,122,356,0.396,0.761,0.549,0.028,,WHITE
10,58439,33.787,-84.406,246.07,0.77,-0.148,6.945,66094.877,195,113,114,0,0.42,0.765,0.536,0.103,,RED
10,58440,33.787,-84.406,246,0.77,-0.158,6.94,66094.877,196,118,118,0,0.396,0.769,0.524,0.179,,RED
10,58441,33.787,-84.406,245.926,0.77,-0.168,6.964,66094.877,203,122,123,0,0.4,0.796,0.536,0.259,,RED
10,58442,33.787,-84.406,245.855,0.75,-0.178,6.965,66094.877,238,243,250,216,0.047,0.98,0.524,0.335,,WHITE
10,58443,33.787,-84.406,245.791,0.76,-0.189,6.928,66094.877,250,245,252,282,0.027,0.988,0.513,0.405,,WHITE
10,58444,33.787,-84.406,245.717,0.78,-0.199,6.953,66094.877,247,252,252,180,0.02,0.988,0.513,0.485,,WHITE
10,58445,33.787,-84.406,245.646,0.78,-0.209,6.956,66094.877,249,251,251,180,0.008,0.984,0.513,0.562,,WHITE
10,58446,33.787,-84.406,245.575,0.78,-0.219,6.964,66094.877,207,124,125,0,0.4,0.812,0.502,0.639,,RED
10,58447,33.787,-84.406,245.506,0.77,-0.23,6.957,66094.877,207,120,122,358,0.42,0.812,0.493,0.713,,WHITE
10,58448,33.787,-84.406,245.436,0.78,-0.24,6.958,66094.877,207,119,122,358,0.424,0.812,0.495,0.789,,WHITE
10,58449,33.787,-84.406,245.366,0.77,-0.25,6.961,66094.877,207,123,124,0,0.404,0.812,0.484,0.865,,RED
10,58450,33.787,-84.406,245.296,0.76,-0.261,6.966,66094.877,208,125,127,358,0.4,0.816,0.489,0.94,,WHITE
10,58513,33.787,-84.406,246.165,0.54,-0.137,6.807,66094.89,204,187,202,308,0.082,0.8,0.478,0,,WHITE
10,58514,33.787,-84.406,246.094,0.77,-0.148,6.815,66094.89,197,117,117,0,0.408,0.773,0.477,0.077,,RED
10,58515,33.787,-84.406,246.024,0.74,-0.158,6.822,66094.89,201,118,120,358,0.412,0.788,0.477,0.153,,WHITE
10,58516,33.787,-84.406,245.955,0.76,-0.168,6.822,66094.89,202,120,121,0,0.408,0.792,0.477,0.227,,RED
10,58517,33.787,-84.406,245.889,0.75,-0.178,6.805,66094.89,211,126,129,358,0.404,0.827,0.464,0.299,,WHITE
10,58518,33.787,-84.406,245.818,0.75,-0.189,6.816,66094.89,212,134,139,356,0.369,0.831,0.464,0.376,,WHITE
10,58519,33.787,-84.406,245.749,0.75,-0.199,6.816,66094.89,212,129,131,358,0.392,0.831,0.453,0.45,,WHITE
10,58520,33.787,-84.406,245.682,0.77,-0.209,6.811,66094.89,213,130,128,2,0.4,0.835,0.454,0.523,,RED
10,58521,33.787,-84.406,245.613,0.76,-0.219,6.813,66094.89,209,127,129,358,0.392,0.82,0.443,0.597,,WHITE
10,58522,33.787,-84.406,245.544,0.77,-0.23,6.816,66094.89,207,118,119,0,0.431,0.812,0.444,0.672,,RED
10,58523,33.787,-84.406,245.475,0.77,-0.24,6.82,66094.89,205,121,122,0,0.408,0.804,0.434,0.747,,RED
10,58524,33.787,-84.406,245.404,0.77,-0.25,6.83,66094.89,207,124,122,2,0.412,0.812,0.436,0.824,,RED
10,58525,33.787,-84.406,245.34,0.75,-0.261,6.816,66094.89,206,125,128,358,0.392,0.808,0.431,0.893,,WHITE
10,58526,33.787,-84.406,245.267,0.76,-0.271,6.837,66094.89,211,128,129,0,0.392,0.827,0.431,0.972,,RED
10,58590,33.787,-84.406,246.12,0.77,-0.147,6.685,66094.903,198,118,118,0,0.404,0.776,0.431,0.049,,RED
10,58591,33.787,-84.406,246.049,0.75,-0.158,6.704,66094.903,198,120,122,358,0.392,0.776,0.433,0.126,,WHITE
10,58592,33.787,-84.406,245.982,0.76,-0.168,6.696,66094.903,198,120,122,358,0.392,0.776,0.419,0.198,,WHITE
10,58593,33.787,-84.406,245.917,0.77,-0.178,6.679,66094.904,203,121,122,0,0.404,0.796,0.405,0.268,,RED
10,58594,33.787,-84.406,245.849,0.77,-0.189,6.686,66094.904,246,249,251,204,0.02,0.984,0.405,0.342,,WHITE
10,58595,33.787,-84.406,245.78,0.74,-0.199,6.691,66094.904,229,174,166,8,0.275,0.898,0.405,0.417,,RED
10,58596,33.787,-84.406,245.721,0.77,-0.209,6.651,66094.904,252,252,252,0,0,0.988,0.384,0.481,,RED
10,58597,33.787,-84.406,245.651,0.76,-0.219,6.663,66094.904,254,243,238,18,0.063,0.996,0.386,0.556,,RED
10,58598,33.787,-84.406,245.579,0.77,-0.23,6.689,66094.904,248,250,246,90,0.016,0.98,0.384,0.634,,RED
10,58599,33.787,-84.406,245.512,0.76,-0.24,6.687,66094.904,209,122,124,358,0.416,0.82,0.386,0.707,,WHITE
10,58600,33.787,-84.406,245.439,0.76,-0.25,6.717,66094.904,209,124,129,356,0.408,0.82,0.384,0.786,,WHITE
10,58601,33.787,-84.406,245.377,0.75,-0.26,6.695,66094.904,210,127,128,0,0.396,0.824,0.38,0.853,,RED
10,58602,33.787,-84.406,245.311,0.75,-0.271,6.695,66094.904,212,131,134,358,0.38,0.831,0.371,0.924,,WHITE
10,58603,33.787,-84.406,245.241,0.73,-0.281,6.709,66094.904,212,132,129,2,0.392,0.831,0.373,1,,RED
10,58661,33.787,-84.406,246.142,0.74,-0.148,6.564,66094.917,197,122,125,358,0.38,0.773,0.387,0.025,,WHITE
10,58662,33.787,-84.406,246.079,0.75,-0.158,6.54,66094.917,199,116,117,0,0.416,0.78,0.358,0.093,,RED
10,58663,33.787,-84.406,246.013,0.76,-0.168,6.536,66094.917,201,118,119,0,0.412,0.788,0.358,0.165,,RED
10,58664,33.787,-84.406,245.944,0.76,-0.178,6.552,66094.917,205,122,124,358,0.404,0.804,0.358,0.239,,WHITE
10,58665,33.787,-84.406,245.878,0.73,-0.189,6.554,66094.917,251,237,231,18,0.078,0.984,0.358,0.311,,RED
10,58666,33.787,-84.406,245.816,0.74,-0.199,6.532,66094.917,208,143,142,0,0.318,0.816,0.334,0.378,,RED
10,58667,33.787,-84.406,245.746,0.75,-0.209,6.549,66094.917,216,206,219,286,0.059,0.859,0.345,0.453,,WHITE
10,58668,33.787,-84.406,245.683,0.75,-0.219,6.54,66094.917,209,153,167,346,0.267,0.82,0.336,0.522,,WHITE
10,58669,33.787,-84.406,245.613,0.76,-0.23,6.556,66094.917,207,158,187,324,0.235,0.812,0.335,0.597,,WHITE
10,58670,33.787,-84.406,245.547,0.76,-0.24,6.562,66094.917,214,123,128,356,0.424,0.839,0.324,0.669,,WHITE
10,58671,33.787,-84.406,245.481,0.77,-0.25,6.564,66094.917,205,122,123,0,0.404,0.804,0.327,0.74,,RED
10,58672,33.787,-84.406,245.418,0.76,-0.261,6.552,66094.917,209,126,127,0,0.396,0.82,0.32,0.808,,RED
10,58673,33.787,-84.406,245.349,0.75,-0.271,6.568,66094.917,208,125,126,0,0.4,0.816,0.322,0.883,,RED
10,58674,33.787,-84.406,245.286,0.76,-0.281,6.562,66094.917,209,126,126,0,0.396,0.82,0.317,0.951,,RED
10,58737,33.787,-84.406,246.101,0.76,-0.158,6.426,66094.93,202,118,120,358,0.416,0.792,0.327,0.069,,WHITE
10,58738,33.787,-84.406,246.04,0.76,-0.168,6.403,66094.93,201,117,119,358,0.42,0.788,0.299,0.135,,WHITE
10,58739,33.787,-84.406,245.972,0.77,-0.178,6.419,66094.93,197,122,123,0,0.38,0.773,0.311,0.209,,RED
10,58740,33.787,-84.406,245.907,0.74,-0.189,6.42,66094.93,209,130,130,0,0.376,0.82,0.298,0.279,,RED
10,58741,33.787,-84.406,245.844,0.73,-0.199,6.414,66094.93,214,191,214,300,0.106,0.839,0.286,0.347,,WHITE
10,58742,33.787,-84.406,245.778,0.75,-0.209,6.42,66094.93,207,129,131,358,0.376,0.812,0.286,0.419,,WHITE
10,58743,33.787,-84.406,245.714,0.75,-0.219,6.415,66094.93,208,131,133,358,0.369,0.816,0.286,0.488,,WHITE
10,58744,33.787,-84.406,245.649,0.76,-0.23,6.421,66094.93,215,136,134,2,0.376,0.843,0.275,0.558,,RED
10,58745,33.787,-84.406,245.582,0.76,-0.24,6.431,66094.93,210,131,131,0,0.376,0.824,0.275,0.631,,RED
10,58746,33.787,-84.406,245.522,0.76,-0.25,6.417,66094.93,207,124,126,358,0.4,0.812,0.269,0.696,,WHITE
10,58747,33.787,-84.406,245.457,0.77,-0.261,6.419,66094.93,209,125,125,0,0.4,0.82,0.259,0.766,,RED
10,58748,33.787,-84.406,245.388,0.75,-0.271,6.439,66094.93,213,127,126,0,0.408,0.835,0.271,0.841,,RED
10,58749,33.787,-84.406,245.325,0.77,-0.281,6.439,66094.93,206,124,124,0,0.396,0.808,0.266,0.909,,RED
10,58808,33.787,-84.406,246.127,0.51,-0.158,6.294,66094.943,247,241,245,320,0.024,0.969,0.271,0.041,,WHITE
10,58809,33.787,-84.406,246.064,0.75,-0.168,6.288,66094.943,199,118,121,358,0.408,0.78,0.257,0.109,,WHITE
10,58810,33.787,-84.406,246.001,0.77,-0.178,6.284,66094.943,206,123,126,358,0.404,0.808,0.253,0.177,,WHITE
10,58811,33.787,-84.406,245.938,0.74,-0.189,6.284,66094.943,208,129,132,358,0.38,0.816,0.252,0.246,,WHITE
10,58812,33.787,-84.406,245.875,0.74,-0.199,6.281,66094.944,219,138,136,2,0.38,0.859,0.239,0.314,,RED
10,58813,33.787,-84.406,245.813,0.76,-0.209,6.276,66094.944,243,251,255,200,0.047,1,0.226,0.381,,WHITE
10,58814,33.787,-84.406,245.749,0.74,-0.219,6.28,66094.944,215,135,145,352,0.373,0.843,0.226,0.45,,WHITE
10,58815,33.787,-84.406,245.686,0.77,-0.23,6.279,66094.944,241,252,255,192,0.055,1,0.215,0.518,,WHITE
10,58816,33.787,-84.406,245.624,0.75,-0.24,6.279,66094.944,247,251,255,210,0.031,1,0.218,0.585,,WHITE
10,58817,33.787,-84.406,245.561,0.77,-0.25,6.28,66094.944,230,204,214,336,0.114,0.902,0.208,0.654,,WHITE
10,58818,33.787,-84.406,245.495,0.77,-0.26,6.293,66094.944,209,126,128,358,0.396,0.82,0.208,0.725,,WHITE
10,58819,33.787,-84.406,245.431,0.76,-0.271,6.299,66094.944,208,126,126,0,0.396,0.816,0.211,0.794,,RED
10,58820,33.787,-84.406,245.369,0.75,-0.281,6.298,66094.944,208,125,126,0,0.4,0.816,0.206,0.861,,RED
10,58884,33.787,-84.406,246.027,0.75,-0.178,6.158,66094.957,199,120,120,0,0.396,0.78,0.211,0.149,,RED
10,58885,33.787,-84.406,245.968,0.76,-0.189,6.141,66094.957,206,123,121,2,0.412,0.808,0.193,0.213,,RED
10,58886,33.787,-84.406,245.905,0.75,-0.199,6.148,66094.957,208,130,131,0,0.376,0.816,0.181,0.281,,RED
10,58887,33.787,-84.406,245.843,0.77,-0.209,6.15,66094.957,249,247,253,260,0.024,0.992,0.18,0.348,,WHITE
10,58888,33.787,-84.406,245.778,0.72,-0.219,6.164,66094.957,210,143,153,352,0.318,0.824,0.18,0.419,,WHITE
10,58889,33.787,-84.406,245.718,0.77,-0.23,6.154,66094.957,245,252,251,172,0.027,0.988,0.167,0.484,,WHITE
10,58890,33.787,-84.406,245.659,0.74,-0.24,6.146,66094.957,214,141,144,358,0.341,0.839,0.158,0.548,,WHITE
10,58891,33.787,-84.406,245.597,0.77,-0.25,6.148,66094.957,237,185,182,4,0.231,0.929,0.16,0.615,,RED
10,58892,33.787,-84.406,245.535,0.76,-0.26,6.151,66094.957,206,133,144,350,0.353,0.808,0.163,0.682,,WHITE
10,58893,33.787,-84.406,245.472,0.76,-0.271,6.156,66094.957,207,124,125,0,0.4,0.812,0.155,0.75,,RED
10,58894,33.787,-84.406,245.408,0.76,-0.281,6.17,66094.957,211,128,130,358,0.392,0.827,0.159,0.819,,WHITE
10,58956,33.787,-84.406,245.992,0.68,-0.189,6.032,66094.97,208,127,123,2,0.408,0.816,0.155,0.187,,RED
10,58957,33.787,-84.406,245.934,0.76,-0.199,6.017,66094.97,204,122,119,2,0.416,0.8,0.137,0.25,,RED
10,58958,33.787,-84.406,245.875,0.75,-0.209,6.006,66094.97,213,138,138,0,0.353,0.835,0.119,0.314,,RED
10,58959,33.787,-84.406,245.812,0.73,-0.219,6.019,66094.97,254,250,250,0,0.016,0.996,0.121,0.382,,RED
10,58960,33.787,-84.406,245.751,0.74,-0.23,6.022,66094.97,246,252,253,188,0.027,0.992,0.119,0.448,,WHITE
10,58961,33.787,-84.406,245.691,0.75,-0.24,6.024,66094.97,216,136,136,0,0.369,0.847,0.108,0.513,,RED
10,58962,33.787,-84.406,245.63,0.76,-0.25,6.025,66094.97,255,240,240,0,0.059,1,0.109,0.579,,RED
10,58963,33.787,-84.406,245.57,0.77,-0.26,6.028,66094.97,234,242,255,218,0.082,1,0.1,0.644,,WHITE
10,58964,33.787,-84.406,245.508,0.75,-0.271,6.034,66094.97,214,133,136,358,0.38,0.839,0.103,0.711,,WHITE
10,58965,33.787,-84.406,245.448,0.77,-0.281,6.034,66094.97,212,133,137,356,0.373,0.831,0.102,0.776,,WHITE
10,59023,33.787,-84.406,245.959,0.58,-0.199,5.902,66094.983,223,153,155,358,0.314,0.875,0.102,0.223,,WHITE
10,59024,33.787,-84.406,245.905,0.77,-0.209,5.875,66094.984,207,126,129,358,0.392,0.812,0.077,0.281,,WHITE
10,59025,33.787,-84.406,245.844,0.75,-0.219,5.885,66094.984,218,145,148,358,0.333,0.855,0.074,0.347,,WHITE
10,59026,33.787,-84.406,245.785,0.75,-0.23,5.885,66094.984,204,132,129,2,0.369,0.8,0.06,0.411,,RED
10,59027,33.787,-84.406,245.725,0.76,-0.24,5.891,66094.984,203,132,134,358,0.349,0.796,0.06,0.476,,WHITE
10,59028,33.787,-84.406,245.666,0.75,-0.25,5.889,66094.984,208,135,140,356,0.353,0.816,0.049,0.54,,WHITE
10,59029,33.787,-84.406,245.613,0.76,-0.26,5.867,66094.984,212,169,200,316,0.204,0.831,0.061,0.597,,WHITE
10,59030,33.787,-84.406,245.545,0.76,-0.271,5.905,66094.984,210,132,134,358,0.373,0.824,0.052,0.671,,WHITE
10,59031,33.787,-84.406,245.482,0.72,-0.281,5.92,66094.984,217,137,139,358,0.369,0.851,0.056,0.739,,WHITE
10,59091,33.787,-84.406,245.923,0.53,-0.209,5.79,66094.997,209,128,129,0,0.388,0.82,0.087,0.262,,RED
10,59092,33.787,-84.406,245.87,0.72,-0.219,5.766,66094.997,206,129,134,356,0.373,0.808,0.055,0.319,,WHITE
10,59093,33.787,-84.406,245.813,0.62,-0.23,5.761,66094.997,217,129,133,358,0.404,0.851,0.032,0.381,,WHITE
10,59094,33.787,-84.406,245.753,0.61,-0.24,5.774,66094.997,208,130,130,0,0.376,0.816,0.032,0.446,,RED
10,59095,33.787,-84.406,245.695,0.59,-0.25,5.775,66094.997,224,134,135,0,0.4,0.878,0.023,0.509,,RED
10,59096,33.787,-84.406,245.638,0.55,-0.26,5.772,66094.997,242,230,222,24,0.082,0.949,0,0.57,,RED
10,59097,33.787,-84.406,245.577,0.54,-0.271,5.789,66094.997,238,200,181,20,0.239,0.933,0,0.636,,RED
11,61039,33.787,-84.406,245.626,0.51,-0.178,7.929,66095.423,228,219,231,286,0.051,0.906,1,0.607,,WHITE
11,61040,33.787,-84.406,245.547,0.57,-0.189,7.926,66095.423,227,222,232,270,0.043,0.91,0.988,0.693,,WHITE
11,61101,33.787,-84.406,245.88,0.78,-0.148,7.777,66095.436,207,159,185,328,0.231,0.812,0.953,0.33,,WHITE
11,61102,33.787,-84.406,245.804,0.78,-0.158,7.763,66095.436,210,132,132,0,0.373,0.824,0.941,0.413,,RED
11,61103,33.787,-84.406,245.723,0.78,-0.168,7.775,66095.436,212,129,132,358,0.392,0.831,0.941,0.501,,WHITE
11,61104,33.787,-84.406,245.643,0.78,-0.178,7.783,66095.436,208,131,126,4,0.396,0.816,0.941,0.588,,RED
11,61105,33.787,-84.406,245.567,0.78,-0.189,7.773,66095.436,213,127,127,0,0.404,0.835,0.93,0.671,,RED
11,61106,33.787,-84.406,245.489,0.77,-0.199,7.773,66095.436,226,226,236,240,0.043,0.925,0.931,0.756,,WHITE
11,61165,33.787,-84.406,245.972,0.77,-0.137,7.629,66095.45,201,157,181,328,0.22,0.788,0.895,0.23,,WHITE
11,61166,33.787,-84.406,245.894,0.77,-0.148,7.634,66095.45,207,129,128,0,0.38,0.812,0.895,0.315,,RED
11,61167,33.787,-84.406,245.817,0.78,-0.158,7.633,66095.45,245,248,241,86,0.027,0.973,0.894,0.399,,RED
11,61168,33.787,-84.406,245.74,0.79,-0.168,7.629,66095.45,223,169,171,358,0.243,0.875,0.882,0.483,,WHITE
11,61169,33.787,-84.406,245.662,0.79,-0.178,7.639,66095.45,209,118,119,0,0.435,0.82,0.882,0.568,,RED
11,61170,33.787,-84.406,245.586,0.79,-0.189,7.634,66095.45,208,120,118,2,0.431,0.816,0.871,0.65,,RED
11,61171,33.787,-84.406,245.511,0.78,-0.199,7.624,66095.45,212,126,123,2,0.42,0.831,0.872,0.732,,RED
11,61172,33.787,-84.406,245.435,0.77,-0.209,7.623,66095.45,223,224,238,236,0.063,0.933,0.862,0.815,,WHITE
11,61230,33.787,-84.406,245.986,0.8,-0.137,7.482,66095.463,211,124,126,358,0.412,0.827,0.836,0.215,,WHITE
11,61231,33.787,-84.406,245.91,0.78,-0.148,7.485,66095.463,212,128,130,358,0.396,0.831,0.836,0.297,,WHITE
11,61232,33.787,-84.406,245.833,0.79,-0.158,7.49,66095.463,215,131,139,354,0.392,0.843,0.835,0.381,,WHITE
11,61233,33.787,-84.406,245.758,0.78,-0.168,7.487,66095.463,247,246,252,250,0.024,0.988,0.824,0.463,,WHITE
11,61234,33.787,-84.406,245.682,0.78,-0.178,7.488,66095.463,208,120,120,0,0.424,0.816,0.824,0.546,,RED
11,61235,33.787,-84.406,245.607,0.78,-0.189,7.488,66095.463,214,122,123,0,0.431,0.839,0.812,0.627,,RED
11,61236,33.787,-84.406,245.531,0.78,-0.199,7.491,66095.463,208,120,120,0,0.424,0.816,0.813,0.71,,RED
11,61237,33.787,-84.406,245.455,0.79,-0.209,7.498,66095.463,211,127,128,0,0.4,0.827,0.814,0.793,,RED
11,61238,33.787,-84.406,245.381,0.76,-0.219,7.494,66095.463,237,237,248,240,0.043,0.973,0.804,0.874,,WHITE
11,61295,33.787,-84.406,246.076,0.79,-0.127,7.321,66095.476,199,168,218,278,0.227,0.855,0.777,0.117,,WHITE
11,61296,33.787,-84.406,245.998,0.78,-0.137,7.342,66095.476,212,121,120,0,0.435,0.831,0.789,0.202,,RED
11,61297,33.787,-84.406,245.925,0.77,-0.148,7.333,66095.476,212,129,130,0,0.392,0.831,0.777,0.281,,RED
11,61298,33.787,-84.406,245.847,0.78,-0.158,7.355,66095.476,237,213,228,322,0.102,0.929,0.777,0.366,,WHITE
11,61299,33.787,-84.406,245.777,0.77,-0.168,7.333,66095.476,249,219,212,12,0.149,0.976,0.765,0.442,,RED
11,61300,33.787,-84.406,245.701,0.78,-0.178,7.342,66095.476,246,216,199,22,0.192,0.965,0.765,0.525,,RED
11,61301,33.787,-84.406,245.623,0.79,-0.189,7.363,66095.476,247,224,207,26,0.161,0.969,0.765,0.61,,RED
11,61302,33.787,-84.406,245.552,0.79,-0.199,7.35,66095.476,212,121,122,0,0.427,0.831,0.754,0.687,,RED
11,61303,33.787,-84.406,245.474,0.79,-0.209,7.369,66095.476,209,118,117,0,0.439,0.82,0.754,0.772,,RED
11,61304,33.787,-84.406,245.4,0.79,-0.22,7.369,66095.476,216,123,122,0,0.435,0.847,0.755,0.853,,RED
11,61305,33.787,-84.406,245.327,0.75,-0.23,7.367,66095.476,237,233,241,270,0.031,0.945,0.745,0.932,,WHITE
11,61365,33.787,-84.406,246.155,0.68,-0.117,7.228,66095.489,127,97,105,344,0.235,0.498,0.745,0.031,,WHITE
11,61366,33.787,-84.406,246.085,0.79,-0.127,7.203,66095.489,198,122,115,6,0.42,0.776,0.731,0.107,,RED
11,61367,33.787,-84.406,245.938,0.75,-0.148,7.211,66095.49,219,147,147,0,0.329,0.859,0.73,0.267,,RED
11,61368,33.787,-84.406,245.868,0.76,-0.158,7.19,66095.49,229,218,238,274,0.082,0.933,0.718,0.343,,WHITE
11,61369,33.787,-84.406,245.791,0.77,-0.168,7.216,66095.49,223,205,237,274,0.133,0.929,0.718,0.427,,WHITE
11,61370,33.787,-84.406,245.725,0.78,-0.178,7.182,66095.49,213,131,153,344,0.384,0.835,0.707,0.499,,WHITE
11,61371,33.787,-84.406,245.642,0.78,-0.189,7.231,66095.49,214,184,216,296,0.149,0.847,0.718,0.589,,WHITE
11,61372,33.787,-84.406,245.571,0.78,-0.199,7.226,66095.49,208,120,125,356,0.424,0.816,0.706,0.667,,WHITE
11,61373,33.787,-84.406,245.5,0.78,-0.209,7.222,66095.49,210,119,117,2,0.443,0.824,0.708,0.744,,RED
11,61374,33.787,-84.406,245.427,0.79,-0.22,7.223,66095.49,213,122,119,2,0.443,0.835,0.697,0.824,,RED
11,61375,33.787,-84.406,245.354,0.79,-0.23,7.228,66095.49,210,125,122,2,0.42,0.824,0.699,0.903,,RED
11,61376,33.787,-84.406,245.284,0.75,-0.24,7.22,66095.49,243,242,250,248,0.031,0.98,0.689,0.979,,WHITE
11,61434,33.787,-84.406,246.171,0.77,-0.117,7.067,66095.503,224,192,178,18,0.204,0.878,0.685,0.013,,RED
11,61435,33.787,-84.406,246.1,0.78,-0.127,7.062,66095.503,209,123,119,2,0.431,0.82,0.672,0.09,,RED
11,61436,33.787,-84.406,246.028,0.79,-0.137,7.064,66095.503,209,118,115,2,0.451,0.82,0.672,0.169,,RED
11,61437,33.787,-84.406,245.957,0.78,-0.147,7.063,66095.503,211,120,119,0,0.435,0.827,0.671,0.246,,RED
11,61438,33.787,-84.406,245.884,0.73,-0.158,7.071,66095.503,226,166,164,2,0.275,0.886,0.671,0.326,,RED
11,61439,33.787,-84.406,245.81,0.74,-0.168,7.086,66095.503,250,180,160,14,0.361,0.98,0.671,0.406,,RED
11,61440,33.787,-84.406,245.74,0.78,-0.178,7.077,66095.503,251,250,254,256,0.016,0.996,0.659,0.483,,WHITE
11,61441,33.787,-84.406,245.666,0.78,-0.189,7.092,66095.503,251,241,245,336,0.039,0.984,0.659,0.563,,WHITE
11,61442,33.787,-84.406,245.592,0.79,-0.199,7.102,66095.503,223,129,118,6,0.471,0.875,0.659,0.644,,RED
11,61443,33.787,-84.406,245.526,0.78,-0.209,7.082,66095.503,213,125,121,2,0.431,0.835,0.648,0.716,,RED
11,61444,33.787,-84.406,245.454,0.79,-0.219,7.088,66095.503,215,124,123,0,0.427,0.843,0.649,0.794,,RED
11,61445,33.787,-84.406,245.383,0.79,-0.23,7.088,66095.503,215,127,123,2,0.427,0.843,0.639,0.871,,RED
11,61446,33.787,-84.406,245.312,0.78,-0.24,7.092,66095.503,220,141,136,4,0.38,0.863,0.641,0.949,,RED
11,61502,33.787,-84.406,246.183,0.7,-0.117,6.933,66095.516,111,93,104,324,0.161,0.435,0.627,0,,WHITE
11,61503,33.787,-84.406,246.116,0.79,-0.127,6.905,66095.516,206,115,113,2,0.451,0.808,0.612,0.073,,RED
11,61504,33.787,-84.406,246.042,0.79,-0.137,6.933,66095.516,210,118,115,2,0.451,0.824,0.625,0.154,,RED
11,61505,33.787,-84.406,245.976,0.79,-0.148,6.904,66095.516,210,119,118,0,0.439,0.824,0.6,0.225,,RED
11,61506,33.787,-84.406,245.902,0.77,-0.158,6.931,66095.516,217,135,138,358,0.376,0.851,0.612,0.306,,WHITE
11,61507,33.787,-84.406,245.831,0.76,-0.168,6.938,66095.516,236,233,250,250,0.067,0.98,0.612,0.383,,WHITE
11,61508,33.787,-84.406,245.761,0.76,-0.178,6.937,66095.516,215,143,135,6,0.373,0.843,0.6,0.46,,RED
11,61509,33.787,-84.406,245.697,0.78,-0.189,6.91,66095.516,215,129,128,0,0.404,0.843,0.59,0.529,,RED
11,61510,33.787,-84.406,245.621,0.78,-0.199,6.941,66095.516,245,243,250,258,0.027,0.98,0.601,0.612,,WHITE
11,61511,33.787,-84.406,245.548,0.78,-0.209,6.955,66095.516,217,126,125,0,0.424,0.851,0.601,0.692,,RED
11,61512,33.787,-84.406,245.48,0.79,-0.219,6.947,66095.516,215,123,120,2,0.443,0.843,0.59,0.766,,RED
11,61513,33.787,-84.406,245.409,0.79,-0.23,6.958,66095.516,216,125,124,0,0.427,0.847,0.591,0.843,,RED
11,61514,33.787,-84.406,245.341,0.79,-0.24,6.952,66095.516,218,127,124,2,0.431,0.855,0.582,0.917,,RED
11,61515,33.787,-84.406,245.268,0.76,-0.25,6.967,66095.516,203,216,234,214,0.133,0.918,0.583,0.997,,WHITE
11,61574,33.787,-84.406,246.129,0.8,-0.127,6.778,66095.529,211,120,115,4,0.455,0.827,0.566,0.059,,RED
11,61575,33.787,-84.406,246.06,0.79,-0.137,6.779,66095.529,209,117,114,2,0.455,0.82,0.554,0.134,,RED
11,61576,33.787,-84.406,245.988,0.79,-0.148,6.798,66095.53,209,118,113,4,0.459,0.82,0.566,0.212,,RED
11,61577,33.787,-84.406,245.919,0.79,-0.158,6.803,66095.53,210,127,125,2,0.404,0.824,0.565,0.288,,RED
11,61578,33.787,-84.406,245.852,0.78,-0.168,6.794,66095.53,252,251,255,256,0.016,1,0.553,0.361,,WHITE
11,61579,33.787,-84.406,245.78,0.77,-0.178,6.812,66095.53,218,141,137,2,0.373,0.855,0.553,0.439,,RED
11,61580,33.787,-84.406,245.715,0.77,-0.189,6.793,66095.53,226,142,135,4,0.404,0.886,0.542,0.51,,RED
